country,region,arm,radius_km,dc_mw,eta,e_budget_mva,eps_max_mva,budget_realised,L_E,L_E_bound,L_S,L_S_bound,slack_E,slack_S,valid_E,valid_S
uk,TLG1,Ref,20.0,100.0,1.0,158.76387311166786,83.81940646911767,True,2915135.3702507247,54734628.23283865,620919.9999999999,60313411.64844656,51819492.86258793,59692491.64844656,True,True
uk,TLG1,Ref,20.0,300.0,1.0,158.76387311166786,83.81940646911767,True,6944079.651635106,68254492.32401818,2318189.6707725823,73917546.23580703,61310412.67238308,71599356.56503445,True,True
uk,TLG1,Ref,20.0,500.0,1.0,158.76387311166786,83.81940646911767,True,6958052.765634098,68268465.43801717,2814023.8615160733,122673643.82296784,61310412.67238308,119859619.96145177,True,True
uk,TLG1,GNN-oof-42,20.0,100.0,0.5,98.10045056476967,133.55347304791172,False,5798132.288240904,30481353.819170244,1531015.0000000007,27202849.64231304,24683221.530929342,25671834.64231304,True,True
uk,TLG1,GNN-oof-42,20.0,300.0,0.5,98.10045056476967,133.55347304791172,False,11750442.5562579,41763279.05023643,4237912.366180703,42418588.12588293,30012836.493978526,38180675.75970223,True,True
uk,TLG1,GNN-oof-42,20.0,500.0,0.5,98.10045056476967,133.55347304791172,False,12170357.248872444,42183193.74285099,8986881.58454819,74270149.5832201,30012836.493978545,65283267.998671904,True,True
uk,TLG1,GNN-oof-42,20.0,100.0,0.8,122.67703020655775,133.55347304791172,False,5798132.288240904,39629368.32480576,1531015.0000000007,37770778.888281904,33831236.03656486,36239763.888281904,True,True
uk,TLG1,GNN-oof-42,20.0,300.0,0.8,122.67703020655775,133.55347304791172,False,11750442.5562579,52331208.29620529,4237912.366180703,52986517.37185179,40580765.73994739,48748605.005671084,True,True
uk,TLG1,GNN-oof-42,20.0,500.0,0.8,122.67703020655775,133.55347304791172,False,12170357.248872444,52751122.988819845,8986881.58454819,95406008.07515779,40580765.7399474,86419126.4906096,True,True
uk,TLG1,GNN-oof-42,20.0,100.0,0.9,138.2817515065857,133.55347304791172,True,5798132.288240904,45572640.04231782,1531015.0000000007,44480809.047293946,39774507.75407692,42949794.047293946,True,True
uk,TLG1,GNN-oof-42,20.0,300.0,0.9,138.2817515065857,133.55347304791172,True,11750442.5562579,59041238.45521732,4237912.366180703,59696547.53086382,47290795.89895941,55458635.16468312,True,True
uk,TLG1,GNN-oof-42,20.0,500.0,0.9,138.2817515065857,133.55347304791172,True,12170357.248872444,59461153.14783188,8986881.58454819,108826068.39318188,47290795.898959436,99839186.80863369,True,True
uk,TLG1,GNN-oof-42,20.0,100.0,1.0,203.83707882726688,133.55347304791172,True,5798132.288240904,71882157.47034326,1531015.0000000007,72669599.79518685,66084025.18210236,71138584.79518685,True,True
uk,TLG1,GNN-oof-42,20.0,300.0,1.0,203.83707882726688,133.55347304791172,True,11750442.5562579,87230029.20311023,4237912.366180703,87885338.27875672,75479586.64685233,83647425.91257602,True,True
uk,TLG1,GNN-oof-42,20.0,500.0,1.0,203.83707882726688,133.55347304791172,True,12170357.248872444,87649943.89572476,8986881.58454819,160058646.39222854,75479586.64685231,151071764.80768037,True,True
uk,TLG1,GNN-oof-123,20.0,100.0,0.5,95.65937466963221,145.55573673123507,False,6219547.913008694,29409191.93702477,1531015.0000000007,27236634.97244104,23189644.024016075,25705619.97244104,True,True
uk,TLG1,GNN-oof-123,20.0,300.0,0.5,95.65937466963221,145.55573673123507,False,12941476.598464515,40522305.68437089,4524997.0369533,41341932.11080201,27580829.085906375,36816935.07384871,True,True
uk,TLG1,GNN-oof-123,20.0,500.0,0.5,95.65937466963221,145.55573673123507,False,13554739.43987873,41133531.107941866,10468363.230685264,71855139.94911131,27578791.668063134,61386776.71842605,True,True
uk,TLG1,GNN-oof-123,20.0,100.0,0.8,127.56327734896789,145.55573673123507,False,6219547.913008694,41255182.28376993,1531015.0000000007,40955313.12455538,35035634.37076123,39424298.12455538,True,True
uk,TLG1,GNN-oof-123,20.0,300.0,0.8,127.56327734896789,145.55573673123507,False,12941476.598464515,54238946.41864199,4524997.0369533,55060610.26291634,41297469.82017748,50535613.22596304,True,True
uk,TLG1,GNN-oof-123,20.0,500.0,0.8,127.56327734896789,145.55573673123507,False,13554739.43987873,54852209.26005621,10468363.230685264,99292496.25334005,41297469.82017748,88824133.02265479,True,True
uk,TLG1,GNN-oof-123,20.0,100.0,0.9,183.4143708230883,145.55573673123507,True,6219547.913008694,63227912.37706882,1531015.0000000007,64971283.31842716,57008364.46406013,63440268.31842716,True,True
uk,TLG1,GNN-oof-123,20.0,300.0,0.9,183.4143708230883,145.55573673123507,True,12941476.598464515,78254916.61251377,4524997.0369533,79076580.45678814,65313440.01404925,74551583.41983484,True,True
uk,TLG1,GNN-oof-123,20.0,500.0,0.9,183.4143708230883,145.55573673123507,True,13554739.43987873,78868179.453928,10468363.230685264,141945212.64655325,65313440.01404926,131476849.41586798,True,True
uk,TLG1,GNN-oof-123,20.0,100.0,1.0,190.49388459836857,145.55573673123507,True,6219547.913008694,66098847.709604844,1531015.0000000007,68015474.24179766,59879299.796596155,66484459.241797656,True,True
uk,TLG1,GNN-oof-123,20.0,300.0,1.0,190.49388459836857,145.55573673123507,True,12941476.598464515,81299107.53588428,4524997.0369533,82120771.38015862,68357630.93741976,77595774.34320532,True,True
uk,TLG1,GNN-oof-123,20.0,500.0,1.0,190.49388459836857,145.55573673123507,True,13554739.43987873,81912370.3772985,10468363.230685264,147365787.13702884,68357630.93741977,136897423.90634358,True,True
uk,TLG1,GNN-oof-456,20.0,100.0,0.5,110.43366348716687,117.44454885155974,False,5627055.141481676,34937730.26922375,1531015.0000000007,35212092.05015629,29310675.127742074,33681077.05015629,True,True
uk,TLG1,GNN-oof-456,20.0,300.0,0.5,110.43366348716687,117.44454885155974,False,11274144.332203444,47234062.84373879,5013083.024635535,48854635.57159079,35959918.51153535,43841552.54695526,True,True
uk,TLG1,GNN-oof-456,20.0,500.0,0.5,110.43366348716687,117.44454885155974,False,11526556.787946418,47486475.299481764,6104459.938411161,84123544.9801817,35959918.51153535,78019085.04177053,True,True
uk,TLG1,GNN-oof-456,20.0,100.0,0.8,123.31240303916834,117.44454885155974,True,5627055.141481676,39784710.65463259,1531015.0000000007,40749950.05751693,34157655.513150916,39218935.05751693,True,True
uk,TLG1,GNN-oof-456,20.0,300.0,0.8,123.31240303916834,117.44454885155974,True,11274144.332203444,52771920.851099424,5013083.024635535,54392493.57895142,41497776.51889598,49379410.55431588,True,True
uk,TLG1,GNN-oof-456,20.0,500.0,0.8,123.31240303916834,117.44454885155974,True,11526556.787946418,53024333.30684241,6104459.938411161,95199260.99490297,41497776.51889599,89094801.0564918,True,True
uk,TLG1,GNN-oof-456,20.0,100.0,0.9,131.9700254157151,117.44454885155974,True,5627055.141481676,43095642.618742205,1531015.0000000007,44472727.67943204,37468587.47726053,42941712.67943204,True,True
uk,TLG1,GNN-oof-456,20.0,300.0,0.9,131.9700254157151,117.44454885155974,True,11274144.332203444,56494698.473014526,5013083.024635535,58115271.20086652,45220554.140811086,53102188.17623098,True,True
uk,TLG1,GNN-oof-456,20.0,500.0,0.9,131.9700254157151,117.44454885155974,True,11526556.787946418,56747110.9287575,6104459.938411161,102644816.23873314,45220554.140811086,96540356.30032198,True,True
uk,TLG1,GNN-oof-456,20.0,100.0,1.0,209.29210184146538,117.44454885155974,True,5627055.141481676,74366671.43446139,1531015.0000000007,77721220.54250465,68739616.2929797,76190205.54250465,True,True
uk,TLG1,GNN-oof-456,20.0,300.0,1.0,209.29210184146538,117.44454885155974,True,11274144.332203444,89743191.33608712,5013083.024635535,91363764.06393912,78469047.00388367,86350681.03930359,True,True
uk,TLG1,GNN-oof-456,20.0,500.0,1.0,209.29210184146538,117.44454885155974,True,11526556.787946418,89995603.79183011,6104459.938411161,164771464.04824457,78469047.00388369,158667004.10983342,True,True
uk,TLG2,Uni,10.0,100.0,0.5,167.97987119592554,128.55652526103853,True,8199217.744401721,66166948.789616056,11250241.227696786,62553727.49059598,57967731.04521433,51303486.2628992,True,True
uk,TLG2,Uni,10.0,300.0,0.5,167.97987119592554,128.55652526103853,True,11760699.671168761,72199786.57116611,4733010.0,70642296.01946922,60439086.89999735,65909286.01946922,True,True
uk,TLG2,Uni,10.0,500.0,0.5,167.97987119592554,128.55652526103853,True,11792257.714250654,72231344.61424802,4733010.0,136378054.87933642,60439086.89999737,131645044.87933642,True,True
uk,TLG2,Uni,10.0,100.0,0.8,259.2586745688741,128.55652526103853,True,8199217.744401721,105172812.4165729,11250241.227696786,101803612.94096383,96973594.67217118,90553371.71326704,True,True
uk,TLG2,Uni,10.0,300.0,0.8,259.2586745688741,128.55652526103853,True,11760699.671168761,111449672.021534,4733010.0,120561067.72515789,99688972.35036524,115828057.72515789,True,True
uk,TLG2,Uni,10.0,500.0,0.8,259.2586745688741,128.55652526103853,True,11792257.714250654,111481230.0646159,4733010.0,195330661.14060968,99688972.35036525,190597651.14060968,True,True
uk,TLG2,Uni,10.0,100.0,0.9,333.1106281726931,128.55652526103853,True,8199217.744401721,136928205.50424454,11250241.227696786,133559952.99060602,128728987.75984281,122309711.76290923,True,True
uk,TLG2,Uni,10.0,300.0,0.9,333.1106281726931,128.55652526103853,True,11760699.671168761,143206012.07117614,4733010.0,152317407.77480006,131445312.40000738,147584397.77480006,True,True
uk,TLG2,Uni,10.0,500.0,0.9,333.1106281726931,128.55652526103853,True,11792257.714250654,143237570.11425805,4733010.0,227353380.28705198,131445312.4000074,222620370.28705198,True,True
uk,TLG2,Uni,10.0,100.0,1.0,376.4984642814691,128.55652526103853,True,8199217.744401721,155584975.03101823,11250241.227696786,152216722.5173797,147385757.2866165,140966481.28968292,True,True
uk,TLG2,Uni,10.0,300.0,1.0,376.4984642814691,128.55652526103853,True,11760699.671168761,161862781.59794983,4733010.0,170974177.30157378,150102081.92678106,166241167.30157378,True,True
uk,TLG2,Uni,10.0,500.0,1.0,376.4984642814691,128.55652526103853,True,11792257.714250654,161894339.64103174,4733010.0,248023023.65238756,150102081.9267811,243290013.65238756,True,True
uk,TLG2,LU,10.0,100.0,0.5,155.67641368350147,129.35668866741037,True,8262109.809536785,61055614.75801567,10489479.670772588,56466521.19692272,52793504.948478885,45977041.52615013,True,True
uk,TLG2,LU,10.0,300.0,0.5,155.67641368350147,129.35668866741037,True,11776157.469023872,66905999.312334396,3972125.0,64558691.40634551,55129841.84331052,60586566.40634551,True,True
uk,TLG2,LU,10.0,500.0,0.5,155.67641368350147,129.35668866741037,True,11811016.040595124,66940857.88390566,3972125.0,125476454.32382488,55129841.843310535,121504329.32382488,True,True
uk,TLG2,LU,10.0,100.0,0.8,230.78928209700382,129.35668866741037,True,8262109.809536785,92976980.76057364,10489479.670772588,88765054.61472873,84714870.95103686,78275574.94395615,True,True
uk,TLG2,LU,10.0,300.0,0.8,230.78928209700382,129.35668866741037,True,11776157.469023872,99204532.73014039,3972125.0,107721317.297694,87428375.26111652,103749192.297694,True,True
uk,TLG2,LU,10.0,500.0,0.8,230.78928209700382,129.35668866741037,True,11811016.040595124,99239391.30171166,3972125.0,182490910.7131458,87428375.26111653,178518785.7131458,True,True
uk,TLG2,LU,10.0,100.0,0.9,282.26816744280194,129.35668866741037,True,8262109.809536785,115105755.70517786,10489479.670772588,110900975.31342192,106843645.89564107,100411495.64264934,True,True
uk,TLG2,LU,10.0,300.0,0.9,282.26816744280194,129.35668866741037,True,11776157.469023872,121340453.42883359,3972125.0,129857237.9963872,109564295.95980972,125885112.9963872,True,True
uk,TLG2,LU,10.0,500.0,0.9,282.26816744280194,129.35668866741037,True,11811016.040595124,121375312.00040485,3972125.0,204626831.411839,109564295.95980972,200654706.411839,True,True
uk,TLG2,LU,10.0,100.0,1.0,330.7515092025187,129.35668866741037,True,8262109.809536785,135953592.66185603,10489479.670772588,131748812.27010012,127691482.85231924,121259332.59932753,True,True
uk,TLG2,LU,10.0,300.0,1.0,330.7515092025187,129.35668866741037,True,11776157.469023872,142188290.3855118,3972125.0,150705074.95306534,130412132.91648792,146732949.95306534,True,True
uk,TLG2,LU,10.0,500.0,1.0,330.7515092025187,129.35668866741037,True,11811016.040595124,142223148.95708308,3972125.0,225679443.91933337,130412132.91648795,221707318.91933337,True,True
uk,TLG2,LU-soft,10.0,100.0,0.5,146.58335313561093,106.8134125653566,True,6950593.2207624065,57778048.9014982,8568486.556924194,62748879.89069823,50827455.68073579,54180393.33377404,True,True
uk,TLG2,LU-soft,10.0,300.0,0.5,146.58335313561093,106.8134125653566,True,9684527.363629365,63022389.05462044,6940845.0,76966731.66356246,53337861.690991074,70025886.66356246,True,True
uk,TLG2,LU-soft,10.0,500.0,0.5,146.58335313561093,106.8134125653566,True,9692980.15732165,63030841.848312736,6940845.0,116543013.71349981,53337861.69099109,109602168.71349981,True,True
uk,TLG2,LU-soft,10.0,100.0,0.8,183.7931563274586,106.8134125653566,True,6950593.2207624065,73692773.2957435,8568486.556924194,78749095.26319274,66742180.074981086,70180608.70626855,True,True
uk,TLG2,LU-soft,10.0,300.0,0.8,183.7931563274586,106.8134125653566,True,9684527.363629365,79022604.42711493,6940845.0,93528467.36528437,69338077.06348556,86587622.36528437,True,True
uk,TLG2,LU-soft,10.0,500.0,0.8,183.7931563274586,106.8134125653566,True,9692980.15732165,79031057.22080722,6940845.0,148543444.45848885,69338077.06348558,141602599.45848885,True,True
uk,TLG2,LU-soft,10.0,100.0,0.9,194.416966318383,106.8134125653566,True,6950593.2207624065,78258727.47269297,8568486.556924194,83317333.55929025,71308134.25193056,74748847.00236605,True,True
uk,TLG2,LU-soft,10.0,300.0,0.9,194.416966318383,106.8134125653566,True,9684527.363629365,83590842.7232124,6940845.0,99190158.29800437,73906315.35958304,92249313.29800437,True,True
uk,TLG2,LU-soft,10.0,500.0,0.9,194.416966318383,106.8134125653566,True,9692980.15732165,83599295.51690473,6940845.0,157679921.0506838,73906315.35958308,150739076.0506838,True,True
uk,TLG2,LU-soft,10.0,100.0,1.0,218.07899622120087,106.8134125653566,True,6950593.2207624065,88428312.99447553,8568486.556924194,93492006.41750191,81477719.77371313,84923519.86057772,True,True
uk,TLG2,LU-soft,10.0,300.0,1.0,218.07899622120087,106.8134125653566,True,9684527.363629365,93765515.58142407,6940845.0,115769098.71970811,84080988.2177947,108828253.71970811,True,True
uk,TLG2,LU-soft,10.0,500.0,1.0,218.07899622120087,106.8134125653566,True,9692980.15732165,93773968.37511638,6940845.0,178029266.76710716,84080988.21779473,171088421.76710716,True,True
uk,TLG2,Ref,10.0,100.0,0.5,71.32138829682326,85.07734290893632,False,3421073.2179897157,27155363.06952397,2461411.5569241946,23545102.07862419,23734289.851534255,21083690.521699995,True,True
uk,TLG2,Ref,10.0,300.0,0.5,71.32138829682326,85.07734290893632,False,5041450.871625733,30663317.039416727,5410474.999999985,50586291.92432574,25621866.167790994,45175816.92432576,True,True
uk,TLG2,Ref,10.0,500.0,0.5,71.32138829682326,85.07734290893632,False,5046330.7998430235,30668196.96763402,5410475.0,50586291.92432575,25621866.167790994,45175816.92432575,True,True
uk,TLG2,Ref,10.0,100.0,0.8,85.77129902748884,85.07734290893632,True,3421073.2179897157,33039002.966027465,2461411.5569241946,28515871.36997316,29617929.748037748,26054459.813048966,True,True
uk,TLG2,Ref,10.0,300.0,0.8,85.77129902748884,85.07734290893632,True,5041450.871625733,36876778.65360291,5410474.999999985,60567587.859953485,31835327.78197718,55157112.8599535,True,True
uk,TLG2,Ref,10.0,500.0,0.8,85.77129902748884,85.07734290893632,True,5046330.7998430235,36881658.58182022,5410475.0,63013215.152698115,31835327.781977195,57602740.152698115,True,True
uk,TLG2,Ref,10.0,100.0,0.9,113.96353883755332,85.07734290893632,True,3421073.2179897157,44806773.61943077,2461411.5569241946,39042311.59523889,41385700.40144106,36580900.03831469,True,True
uk,TLG2,Ref,10.0,300.0,0.9,113.96353883755332,85.07734290893632,True,5041450.871625733,48999441.77193064,5410474.999999985,72690250.97828119,43957990.90030491,67279775.9782812,True,True
uk,TLG2,Ref,10.0,500.0,0.9,113.96353883755332,85.07734290893632,True,5046330.7998430235,49004321.70014794,5410475.0,87258541.38935357,43957990.90030492,81848066.38935357,True,True
uk,TLG2,Ref,10.0,100.0,1.0,117.61872486213373,85.07734290893632,True,3421073.2179897157,46347847.09083524,2461411.5569241946,40456868.586751506,42926773.87284553,37995457.02982731,True,True
uk,TLG2,Ref,10.0,300.0,1.0,117.61872486213373,85.07734290893632,True,5041450.871625733,50571171.76250022,5410474.999999985,74261980.96885078,45529720.89087449,68851505.96885079,True,True
uk,TLG2,Ref,10.0,500.0,1.0,117.61872486213373,85.07734290893632,True,5046330.7998430235,50576051.69071751,5410475.0,90402001.37049274,45529720.89087449,84991526.37049274,True,True
uk,TLG2,GNN-oof-42,10.0,100.0,0.5,114.65361186851669,80.43893588613501,True,4404574.59931788,45116619.73810734,9583409.999999996,38320920.3476478,40712045.13878946,28737510.347647805,True,True
uk,TLG2,GNN-oof-42,10.0,300.0,0.5,114.65361186851669,80.43893588613501,True,6246218.64564812,49297454.55540782,2835205.0,70709516.75395285,43051235.9097597,67874311.75395285,True,True
uk,TLG2,GNN-oof-42,10.0,500.0,0.5,114.65361186851669,80.43893588613501,True,6249817.1937025,49301053.103462204,2835205.0,90923366.98633102,43051235.9097597,88088161.98633102,True,True
uk,TLG2,GNN-oof-42,10.0,100.0,0.8,150.30409502807217,80.43893588613501,True,4404574.59931788,60230841.26197967,9583409.999999996,53650628.10625665,55826266.66266179,44067218.10625665,True,True
